Mechanism,Imputation_Method,Patient,MR,Accuracy,Precision,Recall,F1_Score
MCAR,Mean,AQC0L71,10,94.73684210526315,100.0,94.73684210526315,97.2972972972973
MCAR,Mean,AQC0L71,15,92.10526315789474,100.0,92.10526315789474,95.8904109589041
MCAR,Mean,AQC0L71,20,84.21052631578947,100.0,84.21052631578947,91.42857142857143
MCAR,Mean,AQC0L71,25,68.42105263157895,100.0,68.42105263157895,81.25000000000001
MCAR,Mean,A7EM0B6,05,100.0,100.0,100.0,100.0
MCAR,Mean,A7EM0B6,10,88.23529411764706,90.9090909090909,96.7741935483871,93.74999999999999
MCAR,Mean,A7EM0B6,15,82.85714285714286,87.87878787878788,93.54838709677419,90.625
MCAR,Mean,A7EM0B6,20,78.94736842105263,81.08108108108108,96.7741935483871,88.23529411764706
MCAR,Mean,A7EM0B6,25,70.73170731707317,74.35897435897436,93.54838709677419,82.85714285714285
MCAR,LR,A1ZJ41O,05,100.0,100.0,100.0,100.0
MCAR,LR,A1ZJ41O,10,100.0,100.0,100.0,100.0
MCAR,LR,A1ZJ41O,15,100.0,100.0,100.0,100.0
MCAR,LR,A1ZJ41O,20,100.0,100.0,100.0,100.0
MCAR,LR,A1ZJ41O,25,100.0,100.0,100.0,100.0
MCAR,LR,AKXN5ZZ,05,99.10313901345292,100.0,99.10313901345292,99.54954954954954
MCAR,LR,AKXN5ZZ,10,97.37991266375546,97.37991266375546,100.0,98.67256637168141
MCAR,LR,AKXN5ZZ,15,96.47577092511013,98.20627802690582,98.20627802690582,98.20627802690582
MCAR,LR,AKXN5ZZ,20,98.21428571428571,99.5475113122172,98.65470852017937,99.09909909909909
MCAR,LR,AKXN5ZZ,25,96.875,99.54128440366972,97.30941704035875,98.4126984126984
MCAR,LR,AAXAA7Z,05,100.0,100.0,100.0,100.0
MCAR,LR,AAXAA7Z,10,99.1304347826087,99.1304347826087,100.0,99.56331877729258
MCAR,LR,AAXAA7Z,15,99.1304347826087,99.1304347826087,100.0,99.56331877729258
MCAR,LR,AAXAA7Z,20,100.0,100.0,100.0,100.0
MCAR,LR,AAXAA7Z,25,100.0,100.0,100.0,100.0
MCAR,LR,AA2KP1S,05,91.42857142857143,95.52238805970148,95.52238805970148,95.52238805970148
MCAR,LR,AA2KP1S,10,83.56164383561644,91.04477611940298,91.04477611940298,91.04477611940298
MCAR,LR,AA2KP1S,15,84.50704225352112,93.75,89.55223880597015,91.60305343511452
MCAR,LR,AA2KP1S,20,89.85507246376811,96.875,92.53731343283582,94.65648854961832
MCAR,LR,AA2KP1S,25,88.57142857142857,95.38461538461539,92.53731343283582,93.93939393939394
MCAR,LR,APGIB2T,05,97.46835443037975,98.71794871794873,98.71794871794873,98.71794871794873
MCAR,LR,APGIB2T,10,97.43589743589743,100.0,97.43589743589743,98.7012987012987
MCAR,LR,APGIB2T,15,96.15384615384616,100.0,96.15384615384616,98.0392156862745
MCAR,LR,APGIB2T,20,96.15384615384616,100.0,96.15384615384616,98.0392156862745
MCAR,LR,APGIB2T,25,93.58974358974359,100.0,93.58974358974359,96.68874172185431
MCAR,LR,AHYIJDV,05,93.02325581395348,93.02325581395348,100.0,96.3855421686747
MCAR,LR,AHYIJDV,10,88.37209302325581,92.6829268292683,95.0,93.82716049382715
MCAR,LR,AHYIJDV,15,90.69767441860465,92.85714285714286,97.5,95.1219512195122
MCAR,LR,AHYIJDV,20,88.63636363636364,90.69767441860465,97.5,93.97590361445783
MCAR,LR,AHYIJDV,25,86.66666666666667,88.63636363636364,97.5,92.85714285714285
MCAR,LR,ASFODQR,05,100.0,100.0,100.0,100.0
MCAR,LR,ASFODQR,10,100.0,100.0,100.0,100.0
MCAR,LR,ASFODQR,15,100.0,100.0,100.0,100.0
MCAR,LR,ASFODQR,20,100.0,100.0,100.0,100.0
MCAR,LR,ASFODQR,25,100.0,100.0,100.0,100.0
MCAR,LR,AUY8KYW,05,96.15384615384616,98.0392156862745,98.0392156862745,98.0392156862745
MCAR,LR,AUY8KYW,10,96.07843137254902,100.0,96.07843137254902,98.0
MCAR,LR,AUY8KYW,15,96.07843137254902,100.0,96.07843137254902,98.0
MCAR,LR,AUY8KYW,20,92.15686274509804,100.0,92.15686274509804,95.91836734693878
MCAR,LR,AUY8KYW,25,90.19607843137256,100.0,90.19607843137256,94.84536082474227
MCAR,LR,A3OU183,05,88.88888888888889,94.11764705882352,94.11764705882352,94.11764705882352
MCAR,LR,A3OU183,10,88.88888888888889,94.11764705882352,94.11764705882352,94.11764705882352
MCAR,LR,A3OU183,15,84.93150684931507,92.53731343283582,91.17647058823529,91.85185185185185
MCAR,LR,A3OU183,20,83.56164383561644,92.42424242424242,89.70588235294117,91.04477611940298
MCAR,LR,A3OU183,25,80.26315789473685,88.40579710144928,89.70588235294117,89.05109489051095
MCAR,LR,AOYM4KG,05,95.16129032258065,98.33333333333333,96.72131147540983,97.52066115702478
MCAR,LR,AOYM4KG,10,90.32258064516128,98.24561403508771,91.80327868852459,94.91525423728812
MCAR,LR,AOYM4KG,15,87.3015873015873,96.49122807017544,90.1639344262295,93.22033898305084
MCAR,LR,AOYM4KG,20,82.25806451612904,98.07692307692307,83.60655737704919,90.26548672566372
MCAR,LR,AOYM4KG,25,80.95238095238095,96.22641509433963,83.60655737704919,89.47368421052632
MCAR,LR,AV2GF3B,05,100.0,100.0,100.0,100.0
MCAR,LR,AV2GF3B,10,98.9795918367347,100.0,98.9795918367347,99.48717948717947
MCAR,LR,AV2GF3B,15,98.9795918367347,100.0,98.9795918367347,99.48717948717947
MCAR,LR,AV2GF3B,20,97.95918367346938,100.0,97.95918367346938,98.96907216494846
MCAR,LR,AV2GF3B,25,97.95918367346938,100.0,97.95918367346938,98.96907216494846
MCAR,LR,A0NVTRV,05,96.36363636363636,98.14814814814815,98.14814814814815,98.14814814814815
MCAR,LR,A0NVTRV,10,96.36363636363636,98.14814814814815,98.14814814814815,98.14814814814815
MCAR,LR,A0NVTRV,15,96.36363636363636,98.14814814814815,98.14814814814815,98.14814814814815
MCAR,LR,A0NVTRV,20,96.36363636363636,98.14814814814815,98.14814814814815,98.14814814814815
MCAR,LR,A0NVTRV,25,96.36363636363636,98.14814814814815,98.14814814814815,98.14814814814815
MCAR,LR,A1K5DRI,05,97.77777777777777,97.77777777777777,100.0,98.87640449438202
MCAR,LR,A1K5DRI,10,97.77777777777777,97.77777777777777,100.0,98.87640449438202
MCAR,LR,A1K5DRI,15,97.77777777777777,97.77777777777777,100.0,98.87640449438202
MCAR,LR,A1K5DRI,20,97.77777777777777,97.77777777777777,100.0,98.87640449438202
MCAR,LR,A1K5DRI,25,100.0,100.0,100.0,100.0
MCAR,LR,AYEFCWQ,05,100.0,100.0,100.0,100.0
MCAR,LR,AYEFCWQ,10,100.0,100.0,100.0,100.0
MCAR,LR,AYEFCWQ,15,100.0,100.0,100.0,100.0
MCAR,LR,AYEFCWQ,20,100.0,100.0,100.0,100.0
MCAR,LR,AYEFCWQ,25,100.0,100.0,100.0,100.0
MCAR,LR,AMV7EQF,05,96.55172413793103,98.24561403508771,98.24561403508771,98.24561403508771
MCAR,LR,AMV7EQF,10,98.27586206896551,98.27586206896551,100.0,99.13043478260869
MCAR,LR,AMV7EQF,15,96.55172413793103,98.24561403508771,98.24561403508771,98.24561403508771
MCAR,LR,AMV7EQF,20,93.22033898305084,96.49122807017544,96.49122807017544,96.49122807017544
MCAR,LR,AMV7EQF,25,93.22033898305084,96.49122807017544,96.49122807017544,96.49122807017544
MCAR,LR,AZIK4ZA,05,93.75,98.36065573770492,95.23809523809523,96.77419354838709
MCAR,LR,AZIK4ZA,10,92.06349206349206,100.0,92.06349206349206,95.86776859504133
MCAR,LR,AZIK4ZA,15,89.0625,98.27586206896551,90.47619047619048,94.21487603305785
MCAR,LR,AZIK4ZA,20,87.6923076923077,96.61016949152543,90.47619047619048,93.44262295081968
MCAR,LR,AZIK4ZA,25,89.55223880597015,93.75,95.23809523809523,94.48818897637796
MCAR,LR,AJWW3IY,05,99.32432432432432,99.32432432432432,100.0,99.66101694915254
MCAR,LR,AJWW3IY,10,99.32432432432432,99.32432432432432,100.0,99.66101694915254
MCAR,LR,AJWW3IY,15,100.0,100.0,100.0,100.0
MCAR,LR,AJWW3IY,20,98.64864864864865,99.31972789115646,99.31972789115646,99.31972789115646
MCAR,LR,AJWW3IY,25,98.64864864864865,99.31972789115646,99.31972789115646,99.31972789115646
MCAR,LR,AX6281V,05,89.47368421052632,94.44444444444444,94.44444444444444,94.44444444444444
MCAR,LR,AX6281V,10,85.52631578947368,94.20289855072464,90.27777777777779,92.19858156028369
MCAR,LR,AX6281V,15,88.1578947368421,94.36619718309859,93.05555555555556,93.70629370629372
MCAR,LR,AX6281V,20,88.0,95.65217391304348,91.66666666666666,93.61702127659574
MCAR,LR,AX6281V,25,87.67123287671232,98.46153846153847,88.88888888888889,93.43065693430657
MCAR,LR,AYWIEKR,05,97.0873786407767,98.0392156862745,99.00990099009901,98.52216748768473
MCAR,LR,AYWIEKR,10,99.00990099009901,100.0,99.00990099009901,99.50248756218906
MCAR,LR,AYWIEKR,15,99.00990099009901,100.0,99.00990099009901,99.50248756218906
MCAR,LR,AYWIEKR,20,97.05882352941177,99.0,98.01980198019803,98.50746268656717
MCAR,LR,AYWIEKR,25,98.01980198019803,100.0,98.01980198019803,99.0
MCAR,LR,ATHKM6V,05,92.6829268292683,92.6829268292683,100.0,96.20253164556964
MCAR,LR,ATHKM6V,10,92.6829268292683,92.6829268292683,100.0,96.20253164556964
MCAR,LR,ATHKM6V,15,90.47619047619048,90.47619047619048,100.0,95.0
MCAR,LR,ATHKM6V,20,92.6829268292683,92.6829268292683,100.0,96.20253164556964
MCAR,LR,ATHKM6V,25,90.47619047619048,90.47619047619048,100.0,95.0
MCAR,LR,AFPB8J2,05,98.98989898989899,98.98989898989899,100.0,99.49238578680203
MCAR,LR,AFPB8J2,10,96.96969696969697,98.96907216494846,97.95918367346938,98.46153846153847
MCAR,LR,AFPB8J2,15,96.96969696969697,98.96907216494846,97.95918367346938,98.46153846153847
MCAR,LR,AFPB8J2,20,100.0,100.0,100.0,100.0
MCAR,LR,AFPB8J2,25,97.95918367346938,100.0,97.95918367346938,98.96907216494846
MCAR,LR,A0VFT1N,05,100.0,100.0,100.0,100.0
MCAR,LR,A0VFT1N,10,98.98989898989899,98.98989898989899,100.0,99.49238578680203
MCAR,LR,A0VFT1N,15,98.0,98.0,100.0,98.98989898989899
MCAR,LR,A0VFT1N,20,98.0,98.0,100.0,98.98989898989899
MCAR,LR,A0VFT1N,25,98.0,98.0,100.0,98.98989898989899
MCAR,LR,AURCTAK,05,94.11764705882352,96.0,97.95918367346938,96.96969696969697
MCAR,LR,AURCTAK,10,94.11764705882352,96.0,97.95918367346938,96.96969696969697
MCAR,LR,AURCTAK,15,90.38461538461539,94.0,95.91836734693877,94.94949494949495
MCAR,LR,AURCTAK,20,90.38461538461539,94.0,95.91836734693877,94.94949494949495
MCAR,LR,AURCTAK,25,90.38461538461539,94.0,95.91836734693877,94.94949494949495
MCAR,LR,A36HR6Y,05,100.0,100.0,100.0,100.0
MCAR,LR,A36HR6Y,10,100.0,100.0,100.0,100.0
MCAR,LR,A36HR6Y,15,100.0,100.0,100.0,100.0
MCAR,LR,A36HR6Y,20,88.88888888888889,100.0,88.88888888888889,94.11764705882352
MCAR,LR,A36HR6Y,25,88.88888888888889,100.0,88.88888888888889,94.11764705882352
MCAR,LR,A4E0D03,05,91.52542372881356,96.42857142857143,94.73684210526315,95.57522123893804
MCAR,LR,A4E0D03,10,91.66666666666666,94.82758620689656,96.49122807017544,95.65217391304347
MCAR,LR,A4E0D03,15,98.27586206896551,98.27586206896551,100.0,99.13043478260869
MCAR,LR,A4E0D03,20,88.52459016393442,93.10344827586206,94.73684210526315,93.91304347826087
MCAR,LR,A4E0D03,25,83.87096774193549,91.22807017543859,91.22807017543859,91.22807017543859
MCAR,LR,AJMQUVV,05,93.82716049382715,96.20253164556962,97.43589743589743,96.81528662420382
MCAR,LR,AJMQUVV,10,86.04651162790698,90.2439024390244,94.87179487179486,92.5
MCAR,LR,AJMQUVV,15,81.60919540229885,88.75,91.02564102564102,89.87341772151898
MCAR,LR,AJMQUVV,20,70.96774193548387,81.48148148148148,84.61538461538461,83.0188679245283
MCAR,LR,AJMQUVV,25,68.08510638297872,80.0,82.05128205128204,81.0126582278481
MCAR,LR,A4G0044,05,97.53086419753086,98.75,98.75,98.75
MCAR,LR,A4G0044,10,97.53086419753086,98.75,98.75,98.75
MCAR,LR,A4G0044,15,92.7710843373494,96.25,96.25,96.25000000000001
MCAR,LR,A4G0044,20,92.7710843373494,96.25,96.25,96.25000000000001
MCAR,LR,A4G0044,25,90.47619047619048,95.0,95.0,95.0
MCAR,LR,AIFDJZB,05,96.66666666666667,96.66666666666667,100.0,98.3050847457627
MCAR,LR,AIFDJZB,10,96.66666666666667,96.66666666666667,100.0,98.3050847457627
MCAR,LR,AIFDJZB,15,96.66666666666667,96.66666666666667,100.0,98.3050847457627
MCAR,LR,AIFDJZB,20,96.66666666666667,96.66666666666667,100.0,98.3050847457627
MCAR,LR,AIFDJZB,25,100.0,100.0,100.0,100.0
MCAR,LR,AQC0L71,05,100.0,100.0,100.0,100.0
MCAR,LR,AQC0L71,10,97.36842105263158,100.0,97.36842105263158,98.66666666666666
MCAR,LR,AQC0L71,15,97.43589743589743,97.43589743589743,100.0,98.7012987012987
MCAR,LR,AQC0L71,20,97.36842105263158,100.0,97.36842105263158,98.66666666666666
MCAR,LR,AQC0L71,25,97.36842105263158,100.0,97.36842105263158,98.66666666666666
MCAR,LR,A7EM0B6,05,96.875,96.875,100.0,98.4126984126984
MCAR,LR,A7EM0B6,10,88.57142857142857,88.57142857142857,100.0,93.93939393939394
MCAR,LR,A7EM0B6,15,96.875,96.875,100.0,98.4126984126984
MCAR,LR,A7EM0B6,20,88.57142857142857,88.57142857142857,100.0,93.93939393939394
MCAR,LR,A7EM0B6,25,83.78378378378379,83.78378378378379,100.0,91.1764705882353
MCAR,HT,A1ZJ41O,05,100.0,100.0,100.0,100.0
MCAR,HT,A1ZJ41O,10,100.0,100.0,100.0,100.0
MCAR,HT,A1ZJ41O,15,100.0,100.0,100.0,100.0
MCAR,HT,A1ZJ41O,20,98.07692307692307,98.07692307692307,100.0,99.02912621359222
MCAR,HT,A1ZJ41O,25,98.07692307692307,98.07692307692307,100.0,99.02912621359222
MCAR,HT,AKXN5ZZ,05,98.65470852017937,100.0,98.65470852017937,99.32279909706546
MCAR,HT,AKXN5ZZ,10,97.77777777777777,99.09909909909909,98.65470852017937,98.87640449438202
MCAR,HT,AKXN5ZZ,15,96.0352422907489,98.1981981981982,97.75784753363229,97.97752808988766
MCAR,HT,AKXN5ZZ,20,99.11111111111111,99.11111111111111,100.0,99.55357142857144
MCAR,HT,AKXN5ZZ,25,96.875,99.54128440366972,97.30941704035875,98.4126984126984
MCAR,HT,AAXAA7Z,05,99.1304347826087,99.1304347826087,100.0,99.56331877729258
MCAR,HT,AAXAA7Z,10,100.0,100.0,100.0,100.0
MCAR,HT,AAXAA7Z,15,100.0,100.0,100.0,100.0
MCAR,HT,AAXAA7Z,20,98.26086956521739,99.12280701754386,99.12280701754386,99.12280701754386
MCAR,HT,AAXAA7Z,25,98.26086956521739,99.12280701754386,99.12280701754386,99.12280701754386
MCAR,HT,AA2KP1S,05,94.11764705882352,98.46153846153847,95.52238805970148,96.96969696969695
MCAR,HT,AA2KP1S,10,94.02985074626866,100.0,94.02985074626866,96.92307692307692
MCAR,HT,AA2KP1S,15,91.42857142857143,95.52238805970148,95.52238805970148,95.52238805970148
MCAR,HT,AA2KP1S,20,94.02985074626866,100.0,94.02985074626866,96.92307692307692
MCAR,HT,AA2KP1S,25,90.14084507042254,94.11764705882352,95.52238805970148,94.81481481481482
MCAR,HT,APGIB2T,05,95.0,97.43589743589743,97.43589743589743,97.43589743589743
MCAR,HT,APGIB2T,10,96.20253164556962,98.7012987012987,97.43589743589743,98.06451612903226
MCAR,HT,APGIB2T,15,93.75,97.40259740259741,96.15384615384616,96.7741935483871
MCAR,HT,APGIB2T,20,93.58974358974359,100.0,93.58974358974359,96.68874172185431
MCAR,HT,APGIB2T,25,91.02564102564102,100.0,91.02564102564102,95.3020134228188
MCAR,HT,AHYIJDV,05,95.1219512195122,97.5,97.5,97.5
MCAR,HT,AHYIJDV,10,86.36363636363636,90.47619047619048,95.0,92.68292682926828
MCAR,HT,AHYIJDV,15,88.37209302325581,92.6829268292683,95.0,93.82716049382715
MCAR,HT,AHYIJDV,20,84.78260869565217,86.66666666666667,97.5,91.76470588235294
MCAR,HT,AHYIJDV,25,82.6086956521739,86.36363636363636,95.0,90.47619047619048
MCAR,HT,ASFODQR,05,100.0,100.0,100.0,100.0
MCAR,HT,ASFODQR,10,100.0,100.0,100.0,100.0
MCAR,HT,ASFODQR,15,98.18181818181819,99.08256880733946,99.08256880733946,99.08256880733946
MCAR,HT,ASFODQR,20,96.3963963963964,98.1651376146789,98.1651376146789,98.1651376146789
MCAR,HT,ASFODQR,25,98.18181818181819,99.08256880733946,99.08256880733946,99.08256880733946
MCAR,HT,AUY8KYW,05,96.15384615384616,98.0392156862745,98.0392156862745,98.0392156862745
MCAR,HT,AUY8KYW,10,96.07843137254902,100.0,96.07843137254902,98.0
MCAR,HT,AUY8KYW,15,96.07843137254902,100.0,96.07843137254902,98.0
MCAR,HT,AUY8KYW,20,88.88888888888889,94.11764705882352,94.11764705882352,94.11764705882352
MCAR,HT,AUY8KYW,25,90.38461538461539,97.91666666666666,92.15686274509804,94.94949494949493
MCAR,HT,A3OU183,05,88.88888888888889,94.11764705882352,94.11764705882352,94.11764705882352
MCAR,HT,A3OU183,10,88.88888888888889,94.11764705882352,94.11764705882352,94.11764705882352
MCAR,HT,A3OU183,15,85.13513513513513,91.30434782608695,92.64705882352942,91.97080291970804
MCAR,HT,A3OU183,20,81.57894736842105,88.57142857142857,91.17647058823529,89.85507246376811
MCAR,HT,A3OU183,25,81.33333333333333,89.70588235294117,89.70588235294117,89.70588235294117
MCAR,HT,AOYM4KG,05,96.72131147540983,100.0,96.72131147540983,98.33333333333333
MCAR,HT,AOYM4KG,10,90.1639344262295,100.0,90.1639344262295,94.82758620689656
MCAR,HT,AOYM4KG,15,85.48387096774194,98.14814814814815,86.88524590163934,92.17391304347827
MCAR,HT,AOYM4KG,20,83.87096774193549,98.11320754716981,85.24590163934425,91.2280701754386
MCAR,HT,AOYM4KG,25,76.5625,94.23076923076923,80.32786885245902,86.72566371681415
MCAR,HT,AV2GF3B,05,98.9795918367347,100.0,98.9795918367347,99.48717948717947
MCAR,HT,AV2GF3B,10,97.95918367346938,100.0,97.95918367346938,98.96907216494846
MCAR,HT,AV2GF3B,15,97.95918367346938,100.0,97.95918367346938,98.96907216494846
MCAR,HT,AV2GF3B,20,96.93877551020408,100.0,96.93877551020408,98.44559585492229
MCAR,HT,AV2GF3B,25,97.95918367346938,100.0,97.95918367346938,98.96907216494846
MCAR,HT,A0NVTRV,05,96.36363636363636,98.14814814814815,98.14814814814815,98.14814814814815
MCAR,HT,A0NVTRV,10,96.36363636363636,98.14814814814815,98.14814814814815,98.14814814814815
MCAR,HT,A0NVTRV,15,96.36363636363636,98.14814814814815,98.14814814814815,98.14814814814815
MCAR,HT,A0NVTRV,20,96.36363636363636,98.14814814814815,98.14814814814815,98.14814814814815
MCAR,HT,A0NVTRV,25,96.36363636363636,98.14814814814815,98.14814814814815,98.14814814814815
MCAR,HT,A1K5DRI,05,100.0,100.0,100.0,100.0
MCAR,HT,A1K5DRI,10,97.77777777777777,97.77777777777777,100.0,98.87640449438202
MCAR,HT,A1K5DRI,15,97.77777777777777,97.77777777777777,100.0,98.87640449438202
MCAR,HT,A1K5DRI,20,100.0,100.0,100.0,100.0
MCAR,HT,A1K5DRI,25,100.0,100.0,100.0,100.0
MCAR,HT,AYEFCWQ,05,100.0,100.0,100.0,100.0
MCAR,HT,AYEFCWQ,10,100.0,100.0,100.0,100.0
MCAR,HT,AYEFCWQ,15,100.0,100.0,100.0,100.0
MCAR,HT,AYEFCWQ,20,100.0,100.0,100.0,100.0
MCAR,HT,AYEFCWQ,25,100.0,100.0,100.0,100.0
MCAR,HT,AMV7EQF,05,98.27586206896551,98.27586206896551,100.0,99.13043478260869
MCAR,HT,AMV7EQF,10,96.55172413793103,98.24561403508771,98.24561403508771,98.24561403508771
MCAR,HT,AMV7EQF,15,96.55172413793103,98.24561403508771,98.24561403508771,98.24561403508771
MCAR,HT,AMV7EQF,20,98.27586206896551,98.27586206896551,100.0,99.13043478260869
MCAR,HT,AMV7EQF,25,93.22033898305084,96.49122807017544,96.49122807017544,96.49122807017544
MCAR,HT,AZIK4ZA,05,98.4126984126984,100.0,98.4126984126984,99.19999999999999
MCAR,HT,AZIK4ZA,10,92.1875,98.33333333333333,93.65079365079364,95.93495934959351
MCAR,HT,AZIK4ZA,15,92.3076923076923,96.7741935483871,95.23809523809523,96.0
MCAR,HT,AZIK4ZA,20,88.23529411764706,92.3076923076923,95.23809523809523,93.75
MCAR,HT,AZIK4ZA,25,91.04477611940298,93.84615384615384,96.82539682539682,95.3125
MCAR,HT,AJWW3IY,05,100.0,100.0,100.0,100.0
MCAR,HT,AJWW3IY,10,98.64864864864865,99.31972789115646,99.31972789115646,99.31972789115646
MCAR,HT,AJWW3IY,15,100.0,100.0,100.0,100.0
MCAR,HT,AJWW3IY,20,100.0,100.0,100.0,100.0
MCAR,HT,AJWW3IY,25,98.64864864864865,99.31972789115646,99.31972789115646,99.31972789115646
MCAR,HT,AX6281V,05,97.26027397260275,98.61111111111111,98.61111111111111,98.61111111111111
MCAR,HT,AX6281V,10,90.78947368421053,94.52054794520548,95.83333333333334,95.17241379310344
MCAR,HT,AX6281V,15,90.66666666666666,95.77464788732394,94.44444444444444,95.1048951048951
MCAR,HT,AX6281V,20,85.36585365853658,87.5,97.22222222222221,92.10526315789474
MCAR,HT,AX6281V,25,90.78947368421053,94.52054794520548,95.83333333333334,95.17241379310344
MCAR,HT,AYWIEKR,05,95.1923076923077,97.05882352941177,98.01980198019803,97.53694581280787
MCAR,HT,AYWIEKR,10,98.01980198019803,100.0,98.01980198019803,99.0
MCAR,HT,AYWIEKR,15,97.05882352941177,99.0,98.01980198019803,98.50746268656717
MCAR,HT,AYWIEKR,20,98.0392156862745,99.00990099009901,99.00990099009901,99.00990099009901
MCAR,HT,AYWIEKR,25,98.0392156862745,99.00990099009901,99.00990099009901,99.00990099009901
MCAR,HT,ATHKM6V,05,97.43589743589743,97.43589743589743,100.0,98.7012987012987
MCAR,HT,ATHKM6V,10,92.6829268292683,92.6829268292683,100.0,96.20253164556964
MCAR,HT,ATHKM6V,15,90.47619047619048,90.47619047619048,100.0,95.0
MCAR,HT,ATHKM6V,20,92.6829268292683,92.6829268292683,100.0,96.20253164556964
MCAR,HT,ATHKM6V,25,92.6829268292683,92.6829268292683,100.0,96.20253164556964
MCAR,HT,AFPB8J2,05,100.0,100.0,100.0,100.0
MCAR,HT,AFPB8J2,10,96.96969696969697,98.96907216494846,97.95918367346938,98.46153846153847
MCAR,HT,AFPB8J2,15,97.95918367346938,100.0,97.95918367346938,98.96907216494846
MCAR,HT,AFPB8J2,20,98.9795918367347,100.0,98.9795918367347,99.48717948717947
MCAR,HT,AFPB8J2,25,96.93877551020408,100.0,96.93877551020408,98.44559585492229
MCAR,HT,A0VFT1N,05,100.0,100.0,100.0,100.0
MCAR,HT,A0VFT1N,10,98.98989898989899,98.98989898989899,100.0,99.49238578680203
MCAR,HT,A0VFT1N,15,98.0,98.0,100.0,98.98989898989899
MCAR,HT,A0VFT1N,20,98.0,98.0,100.0,98.98989898989899
MCAR,HT,A0VFT1N,25,98.0,98.0,100.0,98.98989898989899
MCAR,HT,AURCTAK,05,94.11764705882352,96.0,97.95918367346938,96.96969696969697
MCAR,HT,AURCTAK,10,96.0,97.95918367346938,97.95918367346938,97.95918367346938
MCAR,HT,AURCTAK,15,92.15686274509804,95.91836734693877,95.91836734693877,95.91836734693877
MCAR,HT,AURCTAK,20,90.19607843137256,95.83333333333334,93.87755102040816,94.84536082474227
